Month,Day,Hour,DC Output (W),AC Output (W),Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C)
4,7,19,0,0,0,0,19,4.1,0.15,0,19
4,7,20,0,0,0,0,18,4.8,0.15,0,18
4,7,21,0,0,0,0,17,5.1,0.15,0,17
4,7,22,0,0,0,0,16,5.5,0.15,0,16
4,7,23,0,0,0,0,14,6.2,0.15,0,14
4,8,0,0,0,0,0,13,6.8,0.15,0,13
4,8,1,0,0,0,0,12,6.8,0.15,0,12
4,8,2,0,0,0,0,11,6.7,0.15,0,11
4,8,3,0,0,0,0,10,6.9,0.15,0,10
4,8,4,0,0,0,0,10,7.2,0.15,0,10
4,8,5,0,0,0,0,9,7.4,0.15,0,9
4,8,6,36.91,19.748,57,20,9,7.6,0.15,18.209,9.204
4,8,7,544.489,509.342,250,99,10,8,0.15,164.506,12.069
4,8,8,1635.273,1561.474,611,146,12,8.2,0.15,462.234,17.807
4,8,9,2432.792,2330.735,734,168,13,8,0.15,702.586,21.967
4,8,10,3022.622,2899.664,818,173,15,7.5,0.15,897.657,26.98
4,8,11,3396.574,3260.365,880,164,17,7,0.15,1032.577,31.458
4,8,12,3512.759,3333.333,913,153,18,6.7,0.15,1078.768,33.571
4,8,13,3438.526,3300.831,928,141,18,6.5,0.15,1053.619,33.537
4,8,14,3111.268,2985.169,921,128,19,6.3,0.15,946.142,33.272
4,8,15,2584.649,2477.21,889,112,18,6.1,0.15,767.989,29.866
4,8,16,1832.074,1751.302,817,94,17,5.6,0.15,530.064,25.697
4,8,17,838.655,793.084,660,70,15,4.6,0.15,263.855,19.779
4,8,18,69.308,50.998,248,27,13,3.8,0.15,33.848,13.594
4,8,19,0,0,0,0,11,3.8,0.15,0,11
4,8,20,0,0,0,0,10,3.7,0.15,0,10
4,8,21,0,0,0,0,9,3.5,0.15,0,9
4,8,22,0,0,0,0,7,3,0.15,0,7
4,8,23,0,0,0,0,6,2.7,0.15,0,6
4,9,0,0,0,0,0,6,2.7,0.15,0,6
4,9,1,0,0,0,0,5,2.5,0.15,0,5
4,9,2,0,0,0,0,4,2.3,0.15,0,4
4,9,3,0,0,0,0,3,2.2,0.15,0,3
4,9,4,0,0,0,0,3,2.2,0.15,0,3
4,9,5,0,0,0,0,3,2.4,0.15,0,3
4,9,6,41.661,24.331,207,22,4,3.2,0.15,22.382,4.405
4,9,7,793.816,749.833,659,68,8,4.3,0.15,247.823,12.65
4,9,8,1831.817,1751.054,828,93,11,5.2,0.15,519.485,19.939
4,9,9,2601.549,2493.512,913,107,14,5.3,0.15,763.708,26.949
4,9,10,3154.523,3026.891,960,115,16,5,0.15,956.972,32.802
4,9,11,3473.015,3333.333,984,119,18,4.8,0.15,1080.312,37.433
4,9,12,3570.265,3333.333,993,118,19,4.6,0.15,1123.492,39.737
4,9,13,3445.782,3307.83,986,116,20,4.5,0.15,1084.291,40.29
4,9,14,3096.66,2971.079,963,111,21,4.3,0.15,965.199,39.582
4,9,15,2544.168,2438.164,920,101,21,4,0.15,775.778,36.615
4,9,16,1805.871,1726.028,842,88,20,3,0.15,536.56,32.657
4,9,17,835.49,790.031,687,66,16,1.9,0.15,267.318,23.537
4,9,18,72.018,53.612,287,27,12,1.4,0.15,35.237,12.956
4,9,19,0,0,0,0,10,1.4,0.15,0,10
4,9,20,0,0,0,0,9,1.3,0.15,0,9
4,9,21,0,0,0,0,9,1.2,0.15,0,9
4,9,22,0,0,0,0,8,1.2,0.15,0,8
4,9,23,0,0,0,0,7,1.1,0.15,0,7
4,10,0,0,0,0,0,7,1.1,0.15,0,7
4,10,1,0,0,0,0,7,1,0.15,0,7
4,10,2,0,0,0,0,6,0.9,0.15,0,6
4,10,3,0,0,0,0,6,0.8,0.15,0,6
4,10,4,0,0,0,0,5,0.9,0.15,0,5
4,10,5,0,0,0,0,5,0.9,0.15,0,5
4,10,6,43.253,25.866,216,23,8,0.8,0.15,23.946,8.705
4,10,7,768.061,724.991,644,69,11,0.8,0.15,245.947,19.94
4,10,8,1719.301,1642.525,813,92,15,1.1,0.15,512.11,32.753
4,10,9,2414.809,2313.388,901,105,19,1.5,0.15,754.187,42.728
4,10,10,2895.747,2777.285,945,114,21,1.5,0.15,943.659,50.623
4,10,11,2826.263,2710.263,623,309,22,1.4,0.15,935.892,51.968
4,10,12,2627.811,2518.843,440,396,23,1.6,0.15,864.54,49.427
4,10,13,2610.523,2502.168,472,372,24,1.8,0.15,855.766,49.069
4,10,14,2091.2,2001.246,304,385,23,1.9,0.15,665.253,42.091
4,10,15,1895.398,1812.383,425,271,22,1.7,0.15,590.877,39.743
4,10,16,973.756,923.398,144,222,21,1.2,0.15,295.338,30.955
4,10,17,585.615,549.01,259,110,18,0.9,0.15,183.208,24.583
4,10,18,69.038,50.738,66,28,16,1,0.15,27.714,16.911
4,10,19,0,0,0,0,15,1.1,0.15,0,15
4,10,20,0,0,0,0,14,1.1,0.15,0,14
4,10,21,0,0,0,0,13,1.2,0.15,0,13
4,10,22,0,0,0,0,13,1.3,0.15,0,13
4,10,23,0,0,0,0,12,1.3,0.15,0,12
4,11,0,0,0,0,0,12,1.3,0.15,0,12
4,11,1,0,0,0,0,11,1.4,0.15,0,11
4,11,2,0,0,0,0,11,1.6,0.15,0,11
4,11,3,0,0,0,0,11,1.6,0.15,0,11
4,11,4,0,0,0,0,11,1.3,0.15,0,11
4,11,5,0,0,0,0,11,1.1,0.15,0,11
4,11,6,9.724,0,0,5,12,1.3,0.15,4.719,12.137
4,11,7,333.908,306.222,13,101,14,2,0.15,99.338,16.806
4,11,8,1274.889,1213.86,361,188,16,2.9,0.15,373.105,24.93
4,11,9,2025.785,1938.149,522,227,19,3.6,0.15,610.508,32.018
4,11,10,2800.611,2685.52,786,177,22,3.8,0.15,875.466,40.094
4,11,11,3099.843,2974.149,818,184,24,3.7,0.15,993.713,44.822
4,11,12,2829.083,2712.983,490,393,25,3.6,0.15,911.351,44.343
4,11,13,2753.367,2639.95,513,366,26,3.4,0.15,889.123,45.477
4,11,14,2735.599,2622.812,778,178,26,3.2,0.15,875.762,45.866
4,11,15,1899.287,1816.133,420,275,25,2.9,0.15,590.71,39.093
4,11,16,1545.289,1474.679,598,148,24,2.4,0.15,468.716,36.285
4,11,17,705.372,664.524,404,109,22,1.7,0.15,225.645,28.686
4,11,18,76.792,58.216,87,31,20,1.8,0.15,31.098,20.851
4,11,19,0,0,0,0,18,2.4,0.15,0,18
4,11,20,0,0,0,0,17,2.9,0.15,0,17
4,11,21,0,0,0,0,16,3,0.15,0,16
4,11,22,0,0,0,0,15,2.7,0.15,0,15
4,11,23,0,0,0,0,14,2.1,0.15,0,14
4,12,0,0,0,0,0,13,1.4,0.15,0,13
4,12,1,0,0,0,0,12,1.1,0.15,0,12
4,12,2,0,0,0,0,12,1,0.15,0,12
4,12,3,0,0,0,0,11,1,0.15,0,11
4,12,4,0,0,0,0,11,0.9,0.15,0,11
4,12,5,0,0,0,0,11,0.8,0.15,0,11
4,12,6,55.801,37.969,96,26,13,1.2,0.15,25.066,13.748
4,12,7,693.648,653.215,453,95,16,2,0.15,219.632,22.086
4,12,8,1573.32,1501.717,645,130,19,2.5,0.15,467.113,31.019
4,12,9,2268.439,2172.205,753,150,22,2.7,0.15,700.623,39.342
4,12,10,2770.734,2656.701,815,161,24,2.8,0.15,884.983,45.478
4,12,11,3081.572,2956.526,849,165,25,2.9,0.15,1004.484,48.933
4,12,12,3175.783,3047.398,880,153,26,2.9,0.15,1045.502,50.904
4,12,13,3072.271,2947.554,873,150,27,3,0.15,1008.172,50.619
4,12,14,2781.321,2666.913,849,143,28,3,0.15,901.919,49.154
4,12,15,2289.805,2192.814,804,128,27,2.9,0.15,721.093,44.239
4,12,16,1610.916,1537.981,714,111,26,2.5,0.15,491.851,38.662
4,12,17,743.089,700.904,544,83,23,1.9,0.15,242.032,29.845
4,12,18,78.735,60.091,179,31,20,1.7,0.15,34.021,20.927
4,12,19,0,0,0,0,18,2,0.15,0,18
4,12,20,0,0,0,0,17,2.4,0.15,0,17
4,12,21,0,0,0,0,16,2.4,0.15,0,16
4,12,22,0,0,0,0,15,2.3,0.15,0,15
4,12,23,0,0,0,0,14,2,0.15,0,14
4,13,0,0,0,0,0,14,1.8,0.15,0,14
4,13,1,0,0,0,0,13,1.6,0.15,0,13
4,13,2,0,0,0,0,13,1.6,0.15,0,13
4,13,3,0,0,0,0,13,1.5,0.15,0,13
4,13,4,0,0,0,0,13,1.2,0.15,0,13
4,13,5,0,0,0,0,13,1.2,0.15,0,13
4,13,6,62.478,44.41,127,28,14,1.9,0.15,27.148,14.702
4,13,7,716.893,675.636,497,90,17,3,0.15,227.674,22.242
4,13,8,1617.147,1543.991,687,119,20,3.5,0.15,478.408,30.401
4,13,9,2313.462,2215.632,791,134,23,3.6,0.15,710.832,38.176
4,13,10,2179.42,2086.34,345,372,25,3.8,0.15,684.26,39.106
4,13,11,2671.778,2561.252,474,373,26,3.9,0.15,855.685,43.371
4,13,12,2781.159,2666.757,475,397,27,3.9,0.15,899.536,45.253
4,13,13,2609.18,2500.872,452,379,28,3.9,0.15,841.846,45.088
4,13,14,2536.746,2431.005,577,288,28,3.8,0.15,811.341,44.746
4,13,15,2162.14,2069.673,658,185,27,3.7,0.15,674.356,41.169
4,13,16,1438.054,1371.243,527,156,26,3.3,0.15,436.415,35.785
4,13,17,695.192,654.705,489,83,24,2.8,0.15,225.912,29.392
4,13,18,76.033,57.485,41,30,22,2.9,0.15,28.966,22.659
4,13,19,0,0,0,0,20,3.2,0.15,0,20
4,13,20,0,0,0,0,18,3.2,0.15,0,18
4,13,21,0,0,0,0,17,3,0.15,0,17
4,13,22,0,0,0,0,16,2.9,0.15,0,16
4,13,23,0,0,0,0,16,2.7,0.15,0,16
4,14,0,0,0,0,0,16,2.7,0.15,0,16
4,14,1,0,0,0,0,16,2.7,0.15,0,16
4,14,2,0,0,0,0,16,2.4,0.15,0,16
4,14,3,0,0,0,0,16,2.3,0.15,0,16
4,14,4,0,0,0,0,16,2.6,0.15,0,16
4,14,5,0,0,0,0,16,3.1,0.15,0,16
4,14,6,52.025,34.327,0,21,17,3.6,0.15,19.884,17.403
4,14,7,704.108,663.305,442,100,19,4.3,0.15,222.819,23.219
4,14,8,917.122,868.77,112,219,21,4.8,0.15,273.581,25.931
4,14,9,1728.962,1651.844,303,303,23,4.9,0.15,525.497,32.333
4,14,10,2813.124,2697.59,810,161,25,4.9,0.15,881.414,40.661
4,14,11,3129.919,3003.159,842,167,26,4.8,0.15,999.926,43.975
4,14,12,3237.924,3107.337,864,161,27,4.7,0.15,1045.277,46.03
4,14,13,3122.418,2995.924,859,156,28,4.7,0.15,1007.143,46.343
4,14,14,2804.151,2688.935,839,146,29,4.7,0.15,895.269,45.325
4,14,15,2300.51,2203.139,792,132,28,4.7,0.15,715.495,41.074
4,14,16,1617.286,1544.125,710,111,27,4.6,0.15,488.866,36.08
4,14,17,742.876,700.699,545,83,25,4.4,0.15,241.749,29.508
4,14,18,84.629,65.776,178,33,22,4.1,0.15,35.567,22.647
4,14,19,0,0,0,0,20,4.1,0.15,0,20
4,14,20,0,0,0,0,19,4.1,0.15,0,19
4,14,21,0,0,0,0,17,3.9,0.15,0,17
4,14,22,0,0,0,0,17,3.9,0.15,0,17
4,14,23,0,0,0,0,17,4,0.15,0,17
4,15,0,0,0,0,0,17,3.9,0.15,0,17
4,15,1,0,0,0,0,17,3.6,0.15,0,17
4,15,2,0,0,0,0,17,3.4,0.15,0,17
4,15,3,0,0,0,0,17,3.5,0.15,0,17
4,15,4,0,0,0,0,17,3.6,0.15,0,17
4,15,5,0,0,0,0,17,3.6,0.15,0,17
4,15,6,76.411,57.849,104,31,18,4,0.15,30.5,18.571
4,15,7,197.223,174.38,0,64,20,4.9,0.15,60.677,21.081
4,15,8,352.906,324.547,0,114,22,5.7,0.15,108.411,23.748
4,15,9,1042.396,989.605,47,290,24,6.1,0.15,318.36,28.892
4,15,10,1025.769,973.568,23,308,25,6.2,0.15,317.559,29.814
