"PVWatts Hourly PV Performance Data"
"Requested Location","austin"
"Location","Lat, Lng: 30.29, -97.7"
"Latitude (DD)","30.29"
"Longitude (DD)","-97.70"
"Elevation (m)","184"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","14","20","0","0","18","4","0.15","0","18","0","0"
"4","14","21","0","0","17","3.9","0.15","0","17","0","0"
"4","14","22","0","0","17","4","0.15","0","17","0","0"
"4","14","23","0","0","17","4.2","0.15","0","17","0","0"
"4","15","0","0","0","17","4.2","0.15","0","17","0","0"
"4","15","1","0","0","17","4.1","0.15","0","17","0","0"
"4","15","2","0","0","17","3.9","0.15","0","17","0","0"
"4","15","3","0","0","17","3.8","0.15","0","17","0","0"
"4","15","4","0","0","17","3.7","0.15","0","17","0","0"
"4","15","5","0","0","17","3.8","0.15","0","17","0","0"
"4","15","6","109","32","18","4.1","0.15","31.637","18.584","79.562","60.889"
"4","15","7","0","54","20","5","0.15","51.173","20.9","165.219","143.51"
"4","15","8","0","105","22","5.9","0.15","99.794","23.572","323.998","296.663"
"4","15","9","59","301","24","6.3","0.15","338.074","29.084","1108.381","1053.252"
"4","15","10","136","407","25","6.4","0.15","530.449","32.878","1717.957","1641.229"
"4","15","11","13","266","26","6.4","0.15","269.162","29.987","860.261","813.924"
"4","15","12","78","457","27","6.1","0.15","536.67","35.216","1708.101","1631.722"
"4","15","13","188","465","27","5.8","0.15","657.076","37.419","2087.214","1997.401"
"4","15","14","260","400","26","5.1","0.15","639.339","37.041","2047.159","1958.766"
"4","15","15","253","319","26","4.6","0.15","507.041","35.358","1644.43","1570.307"
"4","15","16","479","188","25","4.8","0.15","441.899","32.984","1469.995","1402.053"
"4","15","17","397","97","24","5.9","0.15","210.763","27.275","658.692","619.497"
"4","15","18","26","31","22","6.5","0.15","29.666","22.423","80.969","62.246"
"4","15","19","0","0","20","5.9","0.15","0","20","0","0"
"4","15","20","0","0","19","5.9","0.15","0","19","0","0"
"4","15","21","0","0","19","6.3","0.15","0","19","0","0"
"4","15","22","0","0","19","6.2","0.15","0","19","0","0"
"4","15","23","0","0","18","5.3","0.15","0","18","0","0"
"4","16","0","0","0","18","4.4","0.15","0","18","0","0"
"4","16","1","0","0","18","3.8","0.15","0","18","0","0"
"4","16","2","0","0","18","3.4","0.15","0","18","0","0"
"4","16","3","0","0","18","3.5","0.15","0","18","0","0"
"4","16","4","0","0","18","3.4","0.15","0","18","0","0"
"4","16","5","0","0","18","3","0.15","0","18","0","0"
"4","16","6","0","1","19","3.2","0.15","0.943","19.021","0","0"
"4","16","7","0","9","21","3.8","0.15","8.505","21.176","25.141","8.396"
"4","16","8","21","193","24","4","0.15","195.297","27.921","639.621","601.102"
"4","16","9","508","239","26","3.9","0.15","614.389","38.521","1984.022","1897.866"
"4","16","10","865","152","28","3.9","0.15","921.255","46.763","2867.297","2749.843"
"4","16","11","906","154","29","4","0.15","1041.754","49.888","3181.336","3052.754"
"4","16","12","928","150","30","3.8","0.15","1090.035","52.497","3285.24","3152.977"
"4","16","13","932","142","31","3.5","0.15","1055.923","53.818","3171.688","3043.448"
"4","16","14","916","131","31","3","0.15","941.084","53.074","2853.886","2736.907"
"4","16","15","875","118","31","2.4","0.15","759.723","50.864","2347.225","2248.199"
"4","16","16","795","102","30","1.7","0.15","522.88","45.782","1665.052","1590.198"
"4","16","17","638","77","28","1","0.15","261.731","37.073","776.127","732.771"
"4","16","18","246","34","26","0.7","0.15","38.713","27.346","87.779","68.814"
"4","16","19","0","0","24","0.8","0.15","0","24","0","0"
"4","16","20","0","0","22","1.1","0.15","0","22","0","0"
"4","16","21","0","0","20","1.2","0.15","0","20","0","0"
"4","16","22","0","0","18","1.3","0.15","0","18","0","0"
"4","16","23","0","0","16","1.4","0.15","0","16","0","0"
"4","17","0","0","0","16","1.3","0.15","0","16","0","0"
"4","17","1","0","0","15","1.1","0.15","0","15","0","0"
"4","17","2","0","0","14","0.8","0.15","0","14","0","0"
"4","17","3","0","0","14","0.7","0.15","0","14","0","0"
"4","17","4","0","0","13","0.9","0.15","0","13","0","0"
"4","17","5","0","0","13","1.1","0.15","0","13","0","0"
"4","17","6","203","33","15","1.6","0.15","35.632","16.005","87.38","68.43"
"4","17","7","576","83","18","1.9","0.15","248.384","25.016","774.934","731.621"
"4","17","8","358","199","21","1.7","0.15","384.714","32.587","1275.319","1214.275"
"4","17","9","210","325","24","1.4","0.15","475.637","39.245","1515.051","1445.513"
"4","17","10","84","394","26","1.2","0.15","464.26","41.544","1445.706","1378.624"
"4","17","11","148","466","27","1.2","0.15","618.258","47.685","1879.612","1797.156"
"4","17","12","268","473","28","1.5","0.15","760.848","51.748","2280.167","2183.517"
"4","17","13","213","465","29","1.8","0.15","680.431","48.895","2063.489","1974.517"
"4","17","14","404","355","30","1.9","0.15","718.529","50.629","2184.233","2090.983"
"4","17","15","106","324","30","2.1","0.15","394.772","40.886","1239.843","1180.056"
"4","17","16","98","225","29","2.1","0.15","269.181","36.448","862.909","816.479"
"4","17","17","517","81","27","1.7","0.15","230.709","33.805","695.276","654.785"
"4","17","18","146","35","23","1.6","0.15","35.802","24.031","89.698","70.665"
"4","17","19","0","0","21","1.9","0.15","0","21","0","0"
"4","17","20","0","0","20","2","0.15","0","20","0","0"
"4","17","21","0","0","19","2.1","0.15","0","19","0","0"
"4","17","22","0","0","18","2.2","0.15","0","18","0","0"
"4","17","23","0","0","17","2.2","0.15","0","17","0","0"
"4","18","0","0","0","16","2.4","0.15","0","16","0","0"
"4","18","1","0","0","16","2.8","0.15","0","16","0","0"
"4","18","2","0","0","16","3","0.15","0","16","0","0"
"4","18","3","0","0","17","2.8","0.15","0","17","0","0"
"4","18","4","0","0","17","2.7","0.15","0","17","0","0"
"4","18","5","0","0","18","2.9","0.15","0","18","0","0"
"4","18","6","24","31","18","3.2","0.15","29.648","18.653","84.111","65.277"
"4","18","7","53","120","19","4","0.15","129.484","21.597","427.398","396.399"
"4","18","8","187","226","21","5","0.15","319.392","26.614","1074.04","1020.128"
"4","18","9","141","329","23","5.6","0.15","429.848","29.998","1414.98","1348.988"
"4","18","10","170","413","24","5.7","0.15","565.457","33.08","1832.304","1751.524"
"4","18","11","66","433","25","5.6","0.15","496.077","33.041","1591.958","1519.694"
"4","18","12","111","479","26","5.4","0.15","591.57","35.819","1881.924","1799.386"
"4","18","13","126","465","27","5.3","0.15","595.468","37.009","1889.088","1806.296"
"4","18","14","133","412","27","5.1","0.15","532.035","36.178","1699.658","1623.578"
"4","18","15","285","315","26","4.9","0.15","524.702","35.315","1703.606","1627.386"
"4","18","16","52","214","25","4.9","0.15","234.279","29.165","768.885","725.786"
"4","18","17","70","123","24","4.8","0.15","137.177","26.465","443.252","411.691"
"4","18","18","0","24","23","4.7","0.15","22.725","23.406","64.07","45.945"
"4","18","19","0","0","22","4.8","0.15","0","22","0","0"
"4","18","20","0","0","21","4.8","0.15","0","21","0","0"
"4","18","21","0","0","20","4.6","0.15","0","20","0","0"
"4","18","22","0","0","20","4.5","0.15","0","20","0","0"
"4","18","23","0","0","20","4.3","0.15","0","20","0","0"
